task,target_day,business_day,ds,hour_business,period,y_true,actual_available_at,source_file
realtime,2026-01-31,2026-01-31,2026-01-31 13:00:00,13,9_16,327.792,2026-06-27T03:35:28.421893+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-01-31,2026-01-31,2026-02-01 00:00:00,24,17_24,328.082,2026-06-27T03:35:28.421893+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-01-31,2026-01-31,2026-01-31 19:00:00,19,17_24,353.737,2026-06-27T03:35:28.421893+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-01-31,2026-01-31,2026-01-31 23:00:00,23,17_24,331.08,2026-06-27T03:35:28.421893+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-01-31,2026-01-31,2026-01-31 12:00:00,12,9_16,348.906,2026-06-27T03:35:28.421893+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-01-31,2026-01-31,2026-01-31 10:00:00,10,9_16,356.588,2026-06-27T03:35:28.421893+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-01-31,2026-01-31,2026-01-31 09:00:00,9,9_16,357.006,2026-06-27T03:35:28.421893+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-01-31,2026-01-31,2026-01-31 08:00:00,8,1_8,327.533,2026-06-27T03:35:28.421893+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-01-31,2026-01-31,2026-01-31 07:00:00,7,1_8,294.907,2026-06-27T03:35:28.421893+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-01-31,2026-01-31,2026-01-31 06:00:00,6,1_8,314.049,2026-06-27T03:35:28.421893+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-01-31,2026-01-31,2026-01-31 05:00:00,5,1_8,320.572,2026-06-27T03:35:28.421893+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-01-31,2026-01-31,2026-01-31 04:00:00,4,1_8,322.014,2026-06-27T03:35:28.421893+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-01-31,2026-01-31,2026-01-31 03:00:00,3,1_8,327.755,2026-06-27T03:35:28.421893+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-01-31,2026-01-31,2026-01-31 02:00:00,2,1_8,323.691,2026-06-27T03:35:28.421893+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-01-31,2026-01-31,2026-01-31 01:00:00,1,1_8,328.152,2026-06-27T03:35:28.421893+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-01-31,2026-01-31,2026-01-31 11:00:00,11,9_16,354.713,2026-06-27T03:35:28.421893+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 15:00:00,15,9_16,350.422,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 16:00:00,16,9_16,376.177,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 17:00:00,17,17_24,429.143,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 19:00:00,19,17_24,441.233,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 14:00:00,14,9_16,382.755,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 21:00:00,21,17_24,445.232,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 22:00:00,22,17_24,444.737,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 23:00:00,23,17_24,430.964,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-02 00:00:00,24,17_24,425.109,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 20:00:00,20,17_24,437.852,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 13:00:00,13,9_16,435.397,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 18:00:00,18,17_24,437.715,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 11:00:00,11,9_16,456.179,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 01:00:00,1,1_8,376.978,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 02:00:00,2,1_8,353.014,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 03:00:00,3,1_8,364.613,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 04:00:00,4,1_8,347.423,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 05:00:00,5,1_8,340.032,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 12:00:00,12,9_16,469.704,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 07:00:00,7,1_8,196.874,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 08:00:00,8,1_8,356.643,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 09:00:00,9,9_16,400.267,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 10:00:00,10,9_16,432.641,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-01,2026-02-01,2026-02-01 06:00:00,6,1_8,307.932,2026-06-27T03:46:21.561916+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 16:00:00,16,9_16,19.208,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 15:00:00,15,9_16,-80.0,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 17:00:00,17,17_24,378.111,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 18:00:00,18,17_24,407.284,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 19:00:00,19,17_24,419.902,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 22:00:00,22,17_24,427.313,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 21:00:00,21,17_24,425.65,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 14:00:00,14,9_16,-80.0,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 23:00:00,23,17_24,414.733,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-03 00:00:00,24,17_24,393.158,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 20:00:00,20,17_24,421.851,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 13:00:00,13,9_16,-80.0,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 12:00:00,12,9_16,-37.501,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 11:00:00,11,9_16,308.314,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 10:00:00,10,9_16,383.066,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 09:00:00,9,9_16,427.545,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 08:00:00,8,1_8,391.734,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 07:00:00,7,1_8,343.835,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 06:00:00,6,1_8,359.0,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 05:00:00,5,1_8,365.181,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 04:00:00,4,1_8,361.868,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 03:00:00,3,1_8,379.83,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 02:00:00,2,1_8,364.117,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-02,2026-02-02,2026-02-02 01:00:00,1,1_8,367.178,2026-06-27T04:02:20.787775+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 15:00:00,15,9_16,-74.641,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 17:00:00,17,17_24,326.403,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 18:00:00,18,17_24,344.043,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 19:00:00,19,17_24,340.306,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 16:00:00,16,9_16,126.929,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 21:00:00,21,17_24,334.888,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 22:00:00,22,17_24,366.828,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 23:00:00,23,17_24,298.828,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-04 00:00:00,24,17_24,103.542,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 14:00:00,14,9_16,-39.912,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 20:00:00,20,17_24,302.926,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 13:00:00,13,9_16,-21.193,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 12:00:00,12,9_16,41.35,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 11:00:00,11,9_16,-70.323,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 02:00:00,2,1_8,379.931,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 03:00:00,3,1_8,382.286,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 04:00:00,4,1_8,335.13,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 05:00:00,5,1_8,309.745,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 01:00:00,1,1_8,409.851,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 07:00:00,7,1_8,219.361,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 08:00:00,8,1_8,348.262,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 09:00:00,9,9_16,238.652,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 10:00:00,10,9_16,-80.0,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-03,2026-02-03,2026-02-03 06:00:00,6,1_8,272.095,2026-06-27T04:11:56.484266+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 15:00:00,15,9_16,355.701,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-05 00:00:00,24,17_24,548.425,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 23:00:00,23,17_24,583.393,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 22:00:00,22,17_24,564.937,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 21:00:00,21,17_24,563.703,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 20:00:00,20,17_24,561.596,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 19:00:00,19,17_24,552.129,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 18:00:00,18,17_24,566.111,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 17:00:00,17,17_24,597.318,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 16:00:00,16,9_16,511.258,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 14:00:00,14,9_16,252.339,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 13:00:00,13,9_16,108.832,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 01:00:00,1,1_8,-85.069,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 12:00:00,12,9_16,15.56,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 02:00:00,2,1_8,97.306,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 03:00:00,3,1_8,129.48,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 05:00:00,5,1_8,123.694,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 06:00:00,6,1_8,9.236,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 04:00:00,4,1_8,-54.358,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 08:00:00,8,1_8,47.06,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 09:00:00,9,9_16,404.122,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 10:00:00,10,9_16,392.015,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 11:00:00,11,9_16,59.325,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-04,2026-02-04,2026-02-04 07:00:00,7,1_8,-80.0,2026-06-27T04:25:53.371090+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 17:00:00,17,17_24,-80.0,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 14:00:00,14,9_16,-80.0,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 15:00:00,15,9_16,-80.0,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 16:00:00,16,9_16,-80.0,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 18:00:00,18,17_24,104.184,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 13:00:00,13,9_16,-58.771,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 20:00:00,20,17_24,291.964,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 21:00:00,21,17_24,317.765,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 22:00:00,22,17_24,335.145,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 23:00:00,23,17_24,352.038,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 19:00:00,19,17_24,275.46,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-06 00:00:00,24,17_24,335.166,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 12:00:00,12,9_16,100.388,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 10:00:00,10,9_16,-80.0,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 01:00:00,1,1_8,529.654,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 02:00:00,2,1_8,514.808,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 03:00:00,3,1_8,542.683,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 04:00:00,4,1_8,523.626,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 11:00:00,11,9_16,-75.602,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 06:00:00,6,1_8,458.473,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 07:00:00,7,1_8,433.025,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 08:00:00,8,1_8,542.76,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 09:00:00,9,9_16,258.098,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-05,2026-02-05,2026-02-05 05:00:00,5,1_8,518.266,2026-06-27T04:40:08.293073+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-06,2026-02-06,2026-02-07 00:00:00,24,17_24,439.867,2026-06-27T04:52:10.610481+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-06,2026-02-06,2026-02-06 23:00:00,23,17_24,449.819,2026-06-27T04:52:10.610481+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-06,2026-02-06,2026-02-06 22:00:00,22,17_24,459.784,2026-06-27T04:52:10.610481+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-06,2026-02-06,2026-02-06 21:00:00,21,17_24,470.133,2026-06-27T04:52:10.610481+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-06,2026-02-06,2026-02-06 20:00:00,20,17_24,700.547,2026-06-27T04:52:10.610481+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-06,2026-02-06,2026-02-06 19:00:00,19,17_24,607.192,2026-06-27T04:52:10.610481+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-06,2026-02-06,2026-02-06 18:00:00,18,17_24,557.422,2026-06-27T04:52:10.610481+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-06,2026-02-06,2026-02-06 17:00:00,17,17_24,484.098,2026-06-27T04:52:10.610481+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-06,2026-02-06,2026-02-06 16:00:00,16,9_16,449.486,2026-06-27T04:52:10.610481+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-06,2026-02-06,2026-02-06 14:00:00,14,9_16,318.202,2026-06-27T04:52:10.610481+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-06,2026-02-06,2026-02-06 13:00:00,13,9_16,-22.416,2026-06-27T04:52:10.610481+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-06,2026-02-06,2026-02-06 15:00:00,15,9_16,393.672,2026-06-27T04:52:10.610481+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-06,2026-02-06,2026-02-06 11:00:00,11,9_16,-35.989,2026-06-27T04:52:10.610481+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-06,2026-02-06,2026-02-06 01:00:00,1,1_8,306.237,2026-06-27T04:52:10.610481+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-06,2026-02-06,2026-02-06 02:00:00,2,1_8,215.634,2026-06-27T04:52:10.610481+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-06,2026-02-06,2026-02-06 03:00:00,3,1_8,-7.566,2026-06-27T04:52:10.610481+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-06,2026-02-06,2026-02-06 04:00:00,4,1_8,224.084,2026-06-27T04:52:10.610481+00:00,data/shandong_pmos_hourly.xlsx
